col1,col2,col3,col4,col5,col6,col7,col8,col9,target
1.2304916666666668,2.58395,0.9657958333333336,1.5594874999999997,1.5659249999999998,129.65004166666668,56.53097916666667,1.8761166666666669,43.7215314106859,44.5
2.235208333333333,2.615279166666667,1.8994125,3.0259375000000013,1.4794333333333334,131.20358333333334,56.41194583333334,1.9011208333333336,40.95664184501394,44.5
2.2790625,2.4896375,1.765970833333333,2.847295833333334,1.9127541666666668,123.76175,56.1002,1.9138375000000003,52.76779218950689,45.75
2.244091666666667,2.6776291666666663,1.9619666666666664,2.9382916666666667,1.4584041666666665,139.33470833333334,56.28657916666669,1.9166875,48.16840772836972,49.25
2.2457458333333333,2.435420833333333,1.79025,2.8017458333333334,1.626954166666667,126.14083333333332,56.27912916666667,1.9114208333333336,50.08710347301368,57.0
2.0605583333333333,2.405379166666666,1.7100458333333333,2.7068958333333333,2.461770833333333,118.7097166666667,56.50019999999997,1.883895833333333,51.80879823795761,53.5
2.0292958333333333,2.670904166666667,1.9557791666666668,3.0179166666666664,1.8321625,132.89125,55.7309,1.8845541666666668,64.0568805013072,53.5
1.93825,2.6428624999999992,1.866833333333333,2.9965791666666663,0.8223083333333334,134.44862500000002,55.73971249999998,1.890675,54.684591325083396,53.0
2.122116666666667,2.7130583333333327,2.0466,3.201833333333333,1.3251958333333336,134.973625,56.00019999999997,1.8568166666666672,61.69194215637314,54.5
1.5773125,2.3450000000000006,1.6080791666666665,2.677212500000001,2.3804875,120.20704166666668,56.00019999999997,1.8394041666666665,55.2277347488283,53.0
1.3039958333333337,2.107416666666666,1.3586541666666667,2.447954166666667,2.7770624999999995,109.9085416666667,55.68747499999997,1.8501291666666668,57.796076723702825,54.5
1.3599875,2.1756208333333333,1.4376874999999998,2.5493625,3.8814166666666665,114.78052916666668,55.50019999999997,1.8689083333333327,60.19506063382067,51.5
1.816445833333333,2.464458333333333,1.7345958333333336,2.8279083333333337,2.8785708333333333,134.8492916666667,55.50019999999997,1.8837833333333336,51.8301411404097,51.5
1.5583833333333337,2.1527958333333337,1.3022625,2.5159791666666664,9.1109625,117.45430833333334,55.73129583333332,1.9154625,59.110342214655894,61.0
1.388825,2.5276708333333318,1.7380499999999997,2.5802125,6.416933333333334,130.76466666666667,55.80019999999999,1.8939541666666664,67.7838279788322,62.0
1.8879291666666669,2.58165,1.9387958333333333,2.6399875,10.616479166666668,130.34799999999998,53.21975,1.8147625,71.17294569842521,64.0
1.7625041666666663,2.7037124999999995,2.0541208333333327,2.6133625000000005,11.030983333333333,124.6350833333333,47.57750833333333,1.92035,65.65307611774539,63.0
1.8015375,2.9572833333333333,2.2877291666666664,2.8644708333333337,9.429441666666666,130.4302916666667,47.7002,1.889829166666667,68.53083280156736,62.0
2.2093125,3.054320833333333,2.3770583333333333,2.933345833333333,9.7642625,134.70525,47.7002,1.8893833333333336,69.39584806568361,64.0
2.3446208333333334,2.8958625,2.1810875000000003,2.7592916666666683,9.937945833333332,133.24966666666668,47.56282083333334,1.9217708333333328,62.156378942289706,61.5
1.5253208333333337,2.529829166666667,1.8228666666666669,2.3900666666666672,10.2303875,116.62120833333334,47.2002,1.9427,63.09974376456326,63.0
1.474241666666667,2.4032291666666663,1.6665125000000005,2.395808333333333,8.1575875,115.1062,49.86610000000001,1.9712458333333327,77.75880241204091,72.0
2.0944833333333333,2.3049416666666662,1.555958333333333,2.6779625,7.056829166666668,130.28570833333333,57.06709999999998,1.8907625000000003,63.201251355869005,63.0
2.4914750000000003,2.390979166666667,1.7312416666666668,2.5251708333333327,7.692687499999999,129.7281666666667,57.023675,1.8915375,64.08920343557507,65.5
2.5448041666666663,2.553554166666667,1.877816666666667,2.4921875,8.044945833333331,130.06895833333334,57.08844583333335,1.8996458333333333,67.9437260952692,64.0
2.5566291666666667,2.27355,1.3728041666666668,2.361262500000001,9.215112500000002,119.78445833333332,57.20000000000002,1.881995833333333,56.32318537262782,63.0
1.8536458333333328,1.8906625000000004,0.9255374999999996,2.0845333333333342,16.429962500000002,98.82036666666669,57.20000000000002,1.8514541666666664,69.87628037654005,62.0
1.9907583333333336,1.908625,1.0956125,1.9379041666666668,23.134087500000003,86.20075833333334,56.93990833333337,1.868716666666666,66.53840252431232,62.0
2.383354166666667,2.762645833333333,1.8493374999999992,2.297308333333333,20.237925,119.57541666666668,56.60010000000002,1.9050833333333328,55.60428623070384,62.0
2.600283333333333,2.5834333333333332,1.613220833333333,2.753308333333333,25.716491666666666,109.16341666666666,56.60010000000002,1.9169666666666665,59.99417371554266,55.75
2.57875,2.707429166666666,1.94055,2.443770833333333,26.972958333333324,110.53229166666664,56.646041666666676,1.8971666666666664,44.85414083692432,48.0
2.2761750000000003,2.989841666666667,2.2908250000000003,2.9100708333333336,25.017862500000003,122.44608333333332,56.700100000000006,1.892575,55.61336711529504,47.5
2.372970833333334,2.8372041666666674,2.125691666666667,3.0440791666666667,26.01130833333333,119.8764583333333,56.700100000000006,1.9035916666666663,45.51013906774089,46.0
2.30245,2.981170833333333,2.211016666666666,3.0728124999999995,25.603929166666664,122.22945833333334,56.700100000000006,1.9012375,47.03229790081551,42.5
2.6556875,2.630195833333334,1.962420833333333,3.1370541666666663,24.534454166666666,122.95479166666668,56.700100000000006,1.901720833333334,44.30360846815381,47.75
2.54365,2.8350125,2.3433708333333336,3.048366666666667,23.070079166666666,128.43870833333332,56.700100000000006,1.9026666666666667,48.32308581121762,50.5
2.1354999999999995,2.7595666666666667,2.2125625,2.9998000000000005,24.28290833333333,123.04066666666664,56.700100000000006,1.909933333333333,40.45954170880866,48.0
1.9116125,2.7362083333333325,2.12765,2.8652625,24.36636666666666,125.69262499999998,56.700100000000006,1.9138000000000004,52.799254244273214,47.0
1.8827708333333333,2.8156541666666666,1.9365333333333328,2.7227333333333332,24.58627083333333,122.59783333333333,56.700100000000006,1.8970416666666667,43.13290699824518,45.0
1.9821833333333336,2.550554166666668,1.8801375,2.638354166666667,22.06190833333333,124.63083333333331,56.5356875,1.89875,41.805091560475056,45.0
1.8771666666666669,2.6033041666666668,1.9526250000000005,2.665275,21.036954166666664,125.658125,56.30009999999999,1.921275,55.33301608346673,47.75
1.7415458333333331,2.538658333333333,1.956575,2.512820833333334,20.086458333333336,101.320325,56.75922916666667,1.9083666666666663,49.8326476182051,47.0
1.8930125,2.6627625,2.117579166666667,2.652254166666666,21.83394583333333,119.10266666666666,57.0,1.8641833333333329,53.44688319287982,56.25
1.6450666666666665,2.3659833333333333,1.9157583333333328,2.702175,19.6781125,114.83426249999997,57.0,1.8518,57.25125216255957,61.0
1.7168916666666665,2.8220166666666664,1.996775,2.8174458333333336,16.35840416666667,122.83191250000004,57.0,1.9134291666666663,59.814089224526775,63.0
1.924883333333333,2.6459000000000006,1.751195833333333,2.6467541666666667,17.582966666666668,119.475875,56.9827875,1.8908333333333327,64.57918159820683,63.0
1.9765250000000003,2.4183666666666666,1.4925583333333332,2.3793708333333337,17.99125,116.977875,56.700100000000006,1.898491666666667,66.89007287839982,62.5
1.8227416666666671,2.265883333333333,1.1349041666666666,2.2666291666666667,18.2094375,128.58366666666663,56.50681666666665,1.889225,66.36384092940017,61.0
1.9054791666666668,2.3061875,1.3069625,2.2623208333333333,19.0126875,131.125625,56.50009999999998,1.9063875,56.384443265321465,61.0
2.1388416666666665,2.6669916666666658,1.6804416666666668,2.5617041666666664,21.64323333333333,135.264375,56.50009999999998,1.9115125,62.3387422488011,54.5
2.202225,2.5445500000000005,1.4436625000000003,2.672225,24.56597083333333,138.47508333333334,56.50009999999998,1.938875,55.4776771871582,53.5
1.9967458333333328,2.443783333333333,1.2361541666666664,2.611058333333334,24.118175,136.5725833333333,56.7947125,1.9066666666666665,50.55954387745554,51.0
2.1384458333333334,2.529525,1.2681625,2.657379166666668,25.17618333333333,142.107,57.0,1.9017333333333328,40.58120562239424,51.0
1.74325,2.5712875,1.280825,2.679491666666668,24.962554166666663,143.82158333333334,57.0,1.8827541666666667,49.16568818151922,51.5
1.5840625,2.252458333333333,0.94935,2.415379166666667,22.16965,127.96841666666668,56.89777916666666,1.8802166666666664,49.512404975045996,52.25
1.7476416666666668,2.3582541666666668,1.1130416666666667,2.475225,31.47546250000001,118.88170416666668,56.50009999999998,1.9186166666666669,53.67564024543518,51.5
1.4794208333333334,2.4402625,1.3042375,2.6517374999999994,20.47545416666668,132.18983333333335,56.50009999999998,1.9101083333333333,52.256099443390895,51.0
1.2859,2.1322375,0.9891166666666668,2.2583125,22.135104166666665,118.98751666666668,56.50009999999998,1.9296458333333333,59.60501909943568,52.0
1.6961208333333335,2.276191666666666,1.0792416666666669,2.4620375000000005,22.43460833333333,123.05625,56.50009999999998,1.9122208333333333,47.75719676306132,50.5
1.6114333333333333,2.4522958333333342,1.2941375000000002,2.547170833333333,23.1112125,122.74854166666664,56.50009999999998,1.9027333333333327,53.5077061164406,51.75
1.8576208333333328,2.5012541666666666,1.3448624999999998,2.674770833333333,19.878470833333328,120.9607916666667,56.50009999999998,1.9177875,62.214278448732884,52.5
2.4702999999999995,2.5848166666666663,1.4156583333333332,2.446166666666667,21.336641666666665,124.7085416666667,56.50009999999998,1.922775,44.7763498543028,53.0
2.208954166666667,3.01005,2.078041666666667,2.3671083333333334,20.495845833333334,133.76304166666662,56.85447083333333,1.8791208333333331,59.69231410239289,51.0
1.9275708333333328,2.715570833333333,1.6611333333333331,2.069170833333333,26.51625000000001,115.71702083333332,56.50009999999998,1.908958333333333,56.50880252174162,53.5
1.840375,2.6393291666666667,1.5442166666666668,1.8108708333333328,27.95545833333333,113.50304166666668,56.50009999999998,1.90745,54.86519656211325,53.25
1.916383333333333,2.5443125,1.4799124999999995,2.0753250000000003,26.93667083333333,114.28545833333335,56.50009999999998,1.914483333333333,51.242861890393975,51.5
1.885895833333333,2.7064541666666666,1.5560999999999998,2.2708041666666667,22.00485833333333,138.781875,56.71781666666664,1.9137666666666668,48.711989382107184,53.0
1.2678416666666663,2.6084375000000004,1.3089499999999998,1.7782500000000006,19.377908333333327,125.03183333333335,56.98286666666665,1.854358333333333,47.24968210968379,50.0
0.9701374999999998,2.588783333333333,1.2679375000000002,1.74385,19.847408333333327,117.03716666666668,56.5,1.9173333333333331,47.361179250966785,50.0
1.476416666666667,2.6975625000000005,1.4359166666666667,1.7770416666666666,23.71070833333333,107.3367,56.5,1.877675,51.46341503754144,52.0
1.5474208333333337,2.654091666666667,1.3742833333333335,1.8206666666666669,21.53415833333333,131.16874999999996,56.5,1.8770416666666667,55.32717030962149,51.0
1.776345833333333,2.989104166666667,1.772925,2.1401416666666666,23.23435000000001,137.90091666666663,56.5,1.889233333333333,57.65334608885576,53.0
1.7781875000000005,2.8944125,1.6708124999999996,2.496900000000001,23.009483333333336,137.42695833333335,56.5,1.911575,41.261075009790396,53.5
1.5649999999999995,2.3128333333333333,0.9596416666666666,1.7570749999999995,24.2793,125.59779166666668,56.5,1.9025875,53.312734176221454,54.0
1.4270666666666667,2.3014083333333333,0.8249125000000003,1.7705958333333334,24.53125416666667,125.15150416666668,56.5,1.8924541666666668,52.74641890140894,54.5
1.625795833333333,2.3734083333333333,0.8210749999999999,1.8941458333333328,25.033579166666666,124.4830416666667,56.5,1.9053916666666668,47.10620142870629,53.0
7.002933333333331,10.057975,6.7815125000000025,7.7173375,11.382833333333332,123.62745833333334,81.74173333333333,0.5637583333333334,42.187557437736245,46.0
1.6752708333333333,2.0570500000000003,0.5207166666666666,3.239275,12.503920833333332,112.94690000000004,57.35810000000003,1.8743041666666669,38.65309990162221,44.75
1.615716666666667,2.8980791666666668,1.3741458333333334,2.9754416666666668,8.2477,117.72451666666667,57.70000000000002,1.8718291666666664,55.669799132000676,51.75
1.7630291666666669,3.1291958333333327,1.6003916666666669,3.0326500000000003,5.911170833333334,120.90337499999998,57.70000000000002,1.8730791666666664,64.64980142126231,60.33333333333334
2.2807291666666667,3.5901791666666667,1.9252375,3.2402958333333336,7.091995833333335,130.13237499999997,57.70000000000002,1.8800083333333333,59.651327803439465,57.66666666666666
2.0056708333333333,3.6465125,1.998,3.491533333333333,6.564333333333333,130.59225000000004,57.70000000000002,1.8805958333333328,42.90977323484268,45.75
1.8964666666666667,3.2604791666666664,1.1815833333333337,3.3921333333333323,7.27715833333333,116.95902083333333,57.70000000000002,1.8798291666666664,53.11714534972366,44.5
1.4317916666666666,3.447095833333332,1.9995,3.1188458333333333,9.522883333333334,108.5889375,57.82658333333334,1.9181375,73.9124507157207,69.5
1.870991666666666,3.005575,1.471004166666667,2.6705625000000004,15.20134166666667,97.19875,57.9063875,1.8892708333333328,63.54572393658373,62.75
1.6797916666666666,2.8100166666666664,1.2778624999999997,2.8545791666666664,12.647666666666666,100.26854166666664,57.5,1.913675,60.52952858336656,59.66666666666666
1.85765,2.7931124999999994,1.1496375,2.5907916666666666,17.173745833333335,96.08024583333332,57.5,1.8989375000000004,48.11062843527175,44.5
1.8996041666666668,2.916300000000001,1.3267541666666671,2.9882499999999994,13.58088333333333,107.52899999999998,57.5,1.886825,51.19742496239125,43.75
2.0069125,3.1681041666666663,1.6374874999999998,3.337854166666668,10.482279166666665,119.4635,57.5,1.9079,52.741759941787045,48.0
1.9868666666666668,2.9827375000000003,1.4665041666666667,3.1882708333333327,11.337983333333336,117.121875,57.5,1.9029166666666668,54.392728177542544,54.75
2.183924999999999,3.199158333333333,1.809104166666667,3.4038166666666663,7.963566666666666,125.3975,57.5,1.9049583333333333,54.33715071117084,55.0
1.5819208333333332,3.312187499999999,2.2647416666666667,3.329729166666666,7.633425,129.22512499999996,57.5,1.8969041666666664,58.086710476066635,53.0
1.4056625,3.838529166666667,2.892008333333333,3.3407291666666667,8.602566666666668,125.25545833333337,57.5,1.8715875000000004,50.95866210945195,53.0
1.3951875000000002,3.3704875000000007,1.9977791666666669,3.4602833333333334,9.276183333333332,116.32076666666666,57.43199166666666,1.8813791666666664,38.784926907208025,44.33333333333334
1.813016666666667,2.6586041666666667,0.8842041666666668,3.1748958333333324,13.860933333333335,101.17801666666666,57.63286249999998,1.9166333333333336,54.155841687194176,45.0
1.4619749999999998,2.836125,1.2278958333333334,3.374129166666666,10.853974999999998,121.02675,57.79999999999998,1.8873541666666664,57.427528267120564,56.5
1.255716666666667,2.702045833333333,1.0541124999999998,3.1387125000000005,10.6159375,114.89466666666664,57.79999999999998,1.8767250000000004,48.7842783681449,54.0
1.2042041666666663,2.722233333333333,1.1583499999999998,2.6947791666666667,12.704758333333334,107.22813333333332,57.79999999999998,1.863529166666667,65.37646520606842,55.0
1.6020166666666666,3.071279166666667,1.7531666666666668,2.0543374999999995,13.347733333333327,116.55053333333332,57.79999999999998,1.854475,57.337716889567965,53.5
2.03835,3.0073625000000006,1.662866666666667,1.8998208333333333,14.1343375,106.67764583333336,57.79999999999998,1.8784083333333328,45.97262285473583,47.5
2.288733333333333,2.9143833333333333,1.7107625000000002,2.7738541666666667,15.20395416666667,103.2505875,58.98526250000001,1.8516458333333337,45.42889909895985,44.75
2.3081125,3.100425,1.9964500000000005,3.691391666666666,9.0854125,121.546625,59.5,1.8613458333333333,41.954812045007756,46.0
1.8427,2.8799666666666663,1.7386166666666665,3.2180500000000003,9.339041666666667,110.758725,59.5,1.861,48.62770344124194,45.0
2.506170833333333,2.899558333333333,1.7376708333333335,3.3471916666666663,6.945099999999997,114.42358333333334,59.5,1.8614875,46.087028154808856,46.0
2.195958333333333,2.8931125000000004,1.7188583333333332,3.405679166666668,13.487329166666665,94.8893291666667,59.5,1.8533291666666667,42.635956283486266,44.0
1.790025,2.8119000000000014,1.7978541666666663,3.4427333333333325,8.064483333333332,105.9394125,59.48555416666667,1.8690500000000003,38.61667244191101,43.25
2.3705000000000003,2.5164041666666663,1.4130208333333332,3.136904166666667,9.533375,114.279625,59.5291875,1.8588666666666684,36.80481553299322,42.5
2.4401708333333336,3.126970833333333,1.8858291666666664,2.8716291666666662,6.6086958333333365,134.77904166666667,62.3330375,1.6185041666666669,42.767125663017175,44.0
2.070066666666667,3.192708333333333,1.9046541666666668,2.881379166666667,5.849429166666666,138.97791666666663,63.5,1.5186000000000002,44.7817404900335,43.5
2.064295833333333,2.626045833333333,1.271920833333333,2.4508583333333327,5.091104166666667,129.56354166666665,63.5,1.4859708333333332,39.08709272421885,43.0
1.9677,2.761520833333333,1.4366791666666667,2.7754708333333333,5.078366666666667,129.69183333333334,63.5,1.4896708333333333,43.37769726496664,42.5
2.261220833333333,3.0855625,1.7202208333333335,2.8009416666666667,5.7112500000000015,132.17920833333335,63.5,1.5048,46.41428785508215,41.5
2.3095375,2.9987583333333334,1.6711416666666663,2.5108333333333333,5.933908333333334,137.15312500000002,63.5,1.5044458333333333,36.74710427927904,38.5
2.120870833333333,3.0729166666666665,1.6190083333333336,2.8126583333333333,4.838658333333333,127.99804166666668,63.5,1.5086833333333336,33.02531186791324,35.0
2.0822166666666666,3.061233333333334,1.636725,2.9947583333333334,5.246254166666668,131.20241666666666,63.5,1.4938041666666668,35.98446690068555,36.0
2.179004166666666,2.981116666666668,1.4936958333333334,3.2560708333333332,6.3914833333333325,128.1941666666667,63.5,1.4978958333333334,27.83937502345522,33.0
2.056504166666667,2.6901458333333323,1.2094874999999998,3.0202291666666667,7.392125,126.371375,63.5,1.5050249999999998,42.3320815548309,36.5
1.8433791666666668,2.5027291666666662,0.9773125,2.7230291666666666,7.0418499999999975,122.136875,63.5,1.4837166666666664,37.77541662946373,35.0
1.5336541666666668,2.6566749999999995,1.1333083333333331,2.669554166666668,6.541362499999999,124.24208333333333,63.5,1.4697916666666666,31.9124286174469,35.0
1.382845833333333,2.6422541666666666,1.0914166666666667,2.5488041666666663,7.618095833333332,115.64616666666667,63.5,1.4826875,32.98192660286084,36.0
2.0185416666666667,3.269295833333333,2.175908333333334,2.4115458333333337,7.9406541666666675,122.22708333333334,63.5,1.5055958333333337,37.23724136059735,34.5
1.6334791666666666,3.305625,2.3063958333333328,2.491975,5.409074999999998,94.69390416666666,63.5,1.5102166666666668,28.38691622373227,35.5
1.5839416666666664,3.3408583333333333,2.3373291666666667,2.337829166666667,6.9306625,124.89879166666668,63.5,1.4941125,37.139141177735716,36.5
1.6656083333333334,3.1562458333333336,2.238825,2.181883333333334,6.277004166666668,120.94970833333332,63.5,1.4924583333333334,41.28689510971532,35.5
1.9065916666666671,3.1159625,2.1646791666666667,2.245179166666667,6.528699999999998,120.35991666666666,63.5,1.4956708333333333,35.66375245031984,35.0
2.18655,3.4215249999999995,2.4837625,2.4986625000000005,6.6210875000000025,124.98795833333332,63.5,1.517575,34.771828910625,36.0
2.2322500000000005,3.2804125,2.305145833333333,2.2832125,6.321020833333333,121.19550000000002,63.5,1.5070583333333334,34.539046089832546,34.5
1.4638,2.5854291666666667,1.5622833333333332,1.7002874999999995,7.3230749999999984,106.51991666666667,63.5,1.481745833333333,40.51166412095806,36.5
1.4747,2.8002791666666664,1.8694541666666669,1.6704208333333332,6.786129166666666,110.54841666666668,63.5,1.4794374999999995,36.32859173667067,36.5
2.3436041666666667,3.0391500000000007,2.1089291666666665,2.2366,5.3443000000000005,121.60137500000002,63.5,1.5092083333333328,40.952782284697015,37.5
2.7827916666666668,3.0487666666666664,2.0527249999999992,2.379704166666667,4.997883333333334,124.28483333333334,63.5,1.5188416666666669,40.798159729104064,34.5
2.0928875,2.8428416666666663,1.8394833333333336,2.0589416666666667,5.076958333333333,120.381625,63.5,1.5015916666666669,36.41015096284706,34.5
2.338779166666667,2.8374958333333318,1.7888583333333332,2.0675666666666666,19.715887500000004,120.16824166666667,63.5,1.4982041666666666,34.999748938205855,33.5
2.3873875,3.024691666666667,2.0747000000000004,2.5478374999999995,5.473233333333334,131.12433333333337,63.5,1.5125916666666663,40.100908712268094,36.0
2.310683333333333,2.946275,1.9109041666666668,2.404133333333333,6.2469416666666655,122.55891666666668,63.4044375,1.5141375,38.57657526747386,35.0
2.510720833333333,3.0491,2.0116374999999995,2.537704166666667,6.3653208333333335,118.3122916666667,61.9926125,1.5077291666666666,27.98616062967157,31.0
2.5508458333333333,2.5943666666666663,1.2317125,2.3079541666666668,8.735725,117.462225,61.79280416666666,1.5439833333333337,34.76296455710224,38.75
2.38205,2.57295,1.1462333333333334,2.318425,7.978233333333333,119.33012500000002,62.5,1.4879833333333332,43.803341897079754,35.5
2.298383333333333,2.431825,0.9266041666666665,2.148516666666667,10.789604166666667,113.94502916666669,62.5,1.4793291666666668,31.64855059804595,34.0
2.163845833333333,2.36525,0.8261333333333334,2.234675,11.618529166666667,111.50611666666668,62.5,1.4784041666666663,33.17145001054521,37.0
2.3163125,2.8512958333333334,0.9510500000000004,2.347233333333333,12.5381,108.8443125,62.5,1.4830666666666668,37.24475617766985,34.5
2.240583333333334,2.5358083333333337,0.8020333333333333,2.2387,11.840191666666668,108.80775,62.43728333333333,1.4660166666666663,22.829927183337226,35.75
2.3486083333333325,2.4025333333333334,0.659525,2.1950708333333333,10.999974999999996,112.42166666666662,62.0,1.479775,36.6476748520894,36.0
2.1774375,2.4392125000000004,0.5848833333333333,2.2003833333333334,9.139929166666667,112.75695833333332,62.0,1.4843833333333336,38.161572557677424,35.5
2.0952041666666665,2.756020833333334,1.04115,2.3844625,6.405045833333332,117.76962499999998,62.0,1.4794499999999997,30.848341380899143,37.0
1.9676708333333337,2.759070833333334,1.0373166666666662,2.3081208333333323,7.287995833333333,120.13341666666668,62.0,1.4921583333333337,52.44502164716324,51.16666666666666
1.8584916666666669,2.5561833333333333,0.8936166666666666,2.0813125,14.3259125,96.06997083333334,62.0,1.49625,59.89449010939417,62.0
1.8494416666666669,2.8486166666666666,1.3626208333333336,2.43075,5.638125,117.82916666666664,62.0,1.496075,62.271822403747215,63.0
2.094183333333333,2.6378250000000003,0.9183333333333336,2.2531250000000003,6.713008333333335,114.782125,62.0,1.5033374999999998,68.77382179864878,62.0
1.655170833333333,2.4867791666666665,0.5422458333333333,2.1422708333333333,8.858204166666667,105.0018,62.0,1.5012458333333332,55.64443291503814,63.0
2.084658333333333,2.4953000000000003,0.5759125,2.053166666666667,9.968849999999998,108.11175,62.0,1.4947666666666668,66.51889325883519,63.0
1.9362041666666665,2.6122874999999994,0.8598999999999998,2.1196125,8.827508333333334,112.34633333333336,62.0,1.4982624999999998,62.24693524725314,61.0
1.7086708333333336,2.5704125000000007,0.8719125000000001,2.2122333333333333,9.465545833333334,110.25987083333335,62.0,1.5014250000000002,68.82982392241851,62.0
1.7665916666666666,2.4714125,0.8643541666666666,2.1700958333333333,8.590495833333334,111.19370833333336,62.0,1.4976041666666664,68.84022296161577,62.5
1.608558333333333,2.461525,0.8948375000000004,2.145020833333333,8.035870833333332,106.5849625,62.0,1.4939791666666664,61.45351013914233,63.0
3.3533124999999995,3.2824583333333326,2.4102416666666664,2.902270833333333,4.396024999999999,117.46324999999996,56.28624166666666,1.5316500000000006,68.93386741482095,62.0
3.3143125,3.6676416666666665,3.7629166666666665,2.8042083333333334,2.3772291666666665,111.73474999999998,50.74499999999998,1.5449875000000002,66.3793369840632,64.0
3.196191666666667,3.7341458333333333,4.18325,3.079545833333334,2.5446,120.29466666666669,51.00009999999998,1.505866666666667,66.39976990990664,62.0
2.9636500000000012,3.7014666666666662,4.2837708333333335,3.1237250000000008,2.723220833333333,118.94608333333332,51.00009999999998,1.5067166666666667,63.64743281324338,63.5
2.727745833333333,3.7325166666666663,4.26425,3.4054041666666675,2.666520833333333,112.4385,51.00009999999998,1.5355875000000003,61.245614363059104,65.66666666666667
2.8131833333333334,3.389083333333333,3.7033625000000012,3.4397083333333343,11.326029166666665,97.00390416666669,51.00009999999998,1.5232583333333336,71.02075952888634,64.0
2.233820833333333,3.028966666666667,2.6227666666666667,2.3985416666666666,4.560891666666668,106.26763333333334,56.1752875,1.5333958333333333,71.12510030516475,64.5
2.137983333333334,3.4973624999999995,2.4571333333333336,1.967416666666666,3.6337833333333336,119.45104166666664,61.19990000000002,1.5314791666666665,59.026118829911525,63.0
2.3378166666666664,3.555945833333334,2.5230916666666667,2.061020833333333,4.241904166666667,119.35158333333335,61.19990000000002,1.5403666666666664,56.83952274454725,56.0
2.8554,3.590120833333333,2.5150458333333328,2.4033,5.046125,120.39608333333337,61.21087083333334,1.5590625000000002,50.786063285692656,48.25
